IMG_ID,LAT,LON
I2bZIA3vJauI6rm_OV3Z7w.jpg,50.6187092,6.0881222
HQGWKHghWk-TqbrR8YTqBw.jpg,51.10095472055559,4.3316574208333805
UtWbB0m_KyNGiIaHfYPwUh.jpg,50.85465314475633,2.778623484704708
b__X0WfhAboK62IHm7Eklw.jpg,50.87949737888889,4.433638863055556
ghRePsod6PQG5qEzEn32Cw.jpg,51.02785287416668,4.480517674166663
AjjbSr9cmoXySx_dfPl7Rg.jpg,51.125638399972225,4.2713286
8TzcYvLQOL0vGPvEr7kn8g.jpg,50.89285308083832,4.67657644251497
hdJbaZWtAXE2e0gJywMo6g.jpg,51.1107408,2.6114225
yS7_UroZFzk__AwK3OY9G7.jpg,50.89267451411526,3.4610703003620733
lQUfosHNXCsBi5EtWTD4NQ.jpg,51.105918316111115,4.368072180000013
1JhZyMZ1JhI3cOxHLDBORg.jpg,51.21210236083334,3.21392753138889
d3j7RDxbO8VsdHtyp37EwA.jpg,51.213671369444455,4.430456589722212
AnagMcWzT9CMAgiyZP5KMg.jpg,51.13186893972221,4.574967724999965
7xIxR6Po12-dg14sUqexVA.jpg,50.9291852172222,4.423979474166686
18bMrs3IcBmWIxLQ7w1Odu.jpg,50.854950306445566,2.7476399849628677
3XcDbaWXczT1KBL7Bzo85g.jpg,50.91300666666666,4.206651666666667
Y_XQ---1TcNzvu1rUlS7OA.jpg,51.20510154388887,3.221461688888894
XpHO9zoJa9cs1DcBFXMNfg.jpg,51.04162769997222,3.7413744
4FVUnW9X2PPPyC5lnANZgQ.jpg,50.82922,3.260945
YX0tb7pg4aXDizBG3Pgi6j.jpg,50.98705520352136,2.775434813932615
mpnQ4Rh_rHRmXsosSGVDkw.jpg,50.94506388888889,3.1230694444444445
wtDrCfnh2JKDPraBG0UZqw.jpg,50.88258409861112,4.485379764722211
clgcmPhf58yl9v-aabVh4b.jpg,51.131948995725836,4.207779144304195
lDw5YO-MV6ifyWlYX34Fzw.jpg,51.0983621,2.5961226999722222
EahNc2HzdOTP1vYdSU8UdB.jpg,50.911939463149956,4.403324723790972
UzPJBzWmdwCyQInfTWUpBQ.jpg,51.14733858027779,4.340819092222205
lq2RZwXuQQzmogp8AbQU3g.jpg,50.61494787694011,5.528412899007549
7adNaz2pv2WmGGv0igDT6Q.jpg,50.82820244924958,3.263896677674504
9agO5R13juaotYHPXGYnAg.jpg,51.231351066111074,2.9128423611110748
UEkOXNMqhJe7PLEGEXDVmQ.jpg,50.995350430282926,2.9122444202990314
0M6OzPYTPy44KqC90i9Uyw.jpg,50.90810037194444,4.665214922222276
Xzz1C6ybKhTDV6N8NJ3Y0Q.jpg,51.13456229666667,4.572780634999958
4P-pjmWwwycyRdDN5AZowA.jpg,51.17080824444446,4.404122577777798
vYM3JQaYMMFlSPop4hu7wg.jpg,51.1222745941667,4.476941702777822
x-tUfDgMiZ-jkWCxynJBgQ.jpg,51.15350288333332,4.457766506666644
VD-bvLmde24bux5WmWqAmg.jpg,51.201220471388865,4.4092170147222305
wAP62WDK22DAxY5rhQcr8w.jpg,50.90139476555555,4.623532471944445
7YBsRexuk6KoGit7mo2xrg.jpg,51.17057179997222,2.7731895
cxBVkMR-DJorjuxuYwxFWQ.jpg,51.22514208777778,2.9051186888889333
XpndlObowjhME7jx5MYTuy.jpg,50.84467805713807,2.7144092081614177
YzgVK5YOik5fII5OzUp4qw.jpg,50.0925515,4.67036379
ltePUtAQv2efAUCC4rrYaw.jpg,50.733316739999964,5.7609906400000455
k6tg2yFyNDQY4bCbESu3Ho.jpg,51.36854880446121,4.308326437704569
2SBch2xiwc8TB9aGOmq-_g.jpg,51.06223401611112,4.628469915833307
kBIjOIVu5WAMayjFQK8A4w.jpg,51.18395555555555,2.804605555555556
fsI6RNttAfQDCslpy0Wsbg.jpg,51.1488078,2.7149644999722224
vKt7yt83ALZFrH9ISda7lg.jpg,51.18346944444444,2.803563888888889
95sH_A7QvS6g_f_Kzr3ABA.jpg,51.124191,2.643670499972222
Z71NCyJ6jGslBxi_AesolH.jpg,51.019531584736704,4.110708777746785
5f2LeCo6kRH4A4cdtVup7g.jpg,51.2371883075,4.443458849444444
JRJtgNuFjVEq0AzdCi85bw.jpg,50.168802140000025,5.769217739999931
YqB0Z26xZwe8FmDaGZ3SjD.jpg,51.01932600192972,4.110936155025528
9xRIcs-0f639eVdbfB5j7w.jpg,51.25723647861111,4.437228077777778
kYjTAFIldjf8M0xHcvdd5A.jpg,50.93119712527778,4.363230792777813
yGBqHWMUZ4Ms2uUl3tMXxA.jpg,51.18140892111114,4.392709359444439
TaQ8FvvTFkrtdiR6MKPF_A.jpg,50.84886008429423,4.369096544035785
Wn52njQUEoabuCj1-zMX-A.jpg,50.83185195916667,4.346221648055575
1MG3IDNlD3tRJLT1ObM68w.jpg,50.94447850222222,4.546128613611111
bcPGij-EowEm-NArm5Wwpw.jpg,51.14789857527779,4.449534974722155
4SnF_PJ-VxdoJ_OC6eSUoQ.jpg,51.20131225305556,4.4090334511111
4YJmfDi3wSpJ8vmzXtUrKw.jpg,51.133293,2.6730305999999997
EeldreZ9NGGY5atwSE14vw.jpg,51.1120711,2.6246521
go59eBlGn4VKbtAuAdwktZ.jpg,50.885700274400854,2.803207599811258
1wl0T5OPtwdSGZFlsSPchg.jpg,51.07831388888889,2.6614138888888887
175B3v255I0JgsevukycSw.jpg,50.251525000000015,4.916631999999936
8azFCAErp9W0X3WN3BzP_g.jpg,51.1813706,2.798906099972222
UTPVKDc7jpTdxHZaMege0A.jpg,51.15581855166666,2.9595925100000002
WIafUoe5FJ9IDswvWOVVEg.jpg,50.8811196125,4.689790075555556
Av2fwjhNv7eeKhCdR4BA0w.jpg,51.221196139166636,2.956109074722235
Acx3sqk-bjV2u7C4ug6JgJ.jpg,50.87455423918858,3.4494249669614416
2BGlGDyES88qU7wcDWlPIk.jpg,50.902402307719164,4.18500897398548
URYSKZfi2jYBvuy83gb2zo.jpg,50.84445174584827,2.7226735716318218
